"날짜","종가","오픈","고가","저가","변동 %"
"2017년 11월 06일","167.75","168.08","168.71","167.47","-0.23%"
"2017년 11월 03일","168.14","168.34","168.66","167.97","-0.10%"
"2017년 11월 02일","168.31","168.37","169.12","167.93","-0.02%"
"2017년 11월 01일","168.34","168.54","168.80","167.91","-0.13%"
"2017년 10월 31일","168.56","169.22","169.32","168.21","-0.39%"
"2017년 10월 30일","169.22","169.31","169.66","169.09","-0.04%"
"2017년 10월 27일","169.28","169.88","170.47","169.18","-0.38%"
"2017년 10월 26일","169.93","169.85","170.03","169.09","0.03%"
"2017년 10월 25일","169.88","170.47","170.56","169.10","-0.32%"
"2017년 10월 24일","170.43","170.32","170.55","169.87","0.07%"
"2017년 10월 23일","170.31","171.01","171.54","170.03","-0.42%"
"2017년 10월 20일","171.03","170.66","171.57","170.57","0.21%"
"2017년 10월 19일","170.68","170.94","171.19","170.56","-0.15%"
"2017년 10월 18일","170.94","170.82","171.37","170.51","0.09%"
"2017년 10월 17일","170.79","171.22","171.80","170.52","-0.25%"
"2017년 10월 16일","171.22","171.29","171.74","170.88","-0.01%"
"2017년 10월 13일","171.24","171.92","172.32","170.96","-0.42%"
"2017년 10월 12일","171.96","171.89","172.54","171.61","0.03%"
"2017년 10월 11일","171.91","172.82","173.09","171.57","-0.49%"
"2017년 10월 10일","172.76","172.59","173.00","171.91","0.08%"
"2017년 10월 09일","172.63","172.22","172.88","172.03","0.28%"
"2017년 10월 06일","172.14","171.70","172.22","171.55","0.25%"
"2017년 10월 05일","171.71","171.79","171.96","170.94","-0.05%"
"2017년 10월 04일","171.79","171.83","171.93","171.09","-0.02%"
"2017년 10월 03일","171.83","172.33","172.82","171.50","-0.30%"
"2017년 10월 02일","172.34","172.12","172.62","172.00","0.12%"
"2017년 09월 29일","172.13","171.94","172.44","171.38","0.04%"
"2017년 09월 28일","172.06","172.54","172.94","171.78","-0.25%"
"2017년 09월 27일","172.49","171.31","172.53","171.25","0.68%"
"2017년 09월 26일","171.32","171.41","172.12","171.15","-0.04%"
"2017년 09월 25일","171.39","171.91","172.05","170.75","-0.31%"
"2017년 09월 22일","171.92","171.82","173.15","171.48","0.02%"
"2017년 09월 21일","171.89","172.11","172.55","171.66","-0.15%"
"2017년 09월 20일","172.14","171.84","172.47","171.22","0.19%"
"2017년 09월 19일","171.81","171.92","172.06","171.29","-0.03%"
"2017년 09월 18일","171.87","173.00","173.28","171.31","-0.62%"
"2017년 09월 15일","172.94","172.98","173.51","172.56","-0.05%"
"2017년 09월 14일","173.02","173.05","173.42","172.52","0.00%"
"2017년 09월 13일","173.02","172.73","173.17","172.44","0.18%"
"2017년 09월 12일","172.71","173.04","173.28","172.40","-0.23%"
"2017년 09월 11일","173.10","174.65","174.99","173.06","-0.89%"
"2017년 09월 08일","174.65","173.91","175.40","173.63","0.44%"
"2017년 09월 07일","173.88","173.69","174.19","172.96","0.13%"
"2017년 09월 06일","173.65","173.15","174.24","172.97","0.25%"
"2017년 09월 05일","173.21","173.54","173.81","172.37","-0.19%"
"2017년 09월 04일","173.54","171.02","173.69","170.68","1.48%"
"2017년 09월 01일","171.01","170.76","171.28","170.43","0.19%"
"2017년 08월 31일","170.69","170.44","171.14","170.29","0.13%"
"2017년 08월 30일","170.47","170.57","170.91","170.21","0.00%"
"2017년 08월 29일","170.47","169.31","171.00","169.31","0.72%"
"2017년 08월 28일","169.25","168.63","169.43","168.49","0.35%"
"2017년 08월 25일","168.66","169.38","169.94","168.50","-0.41%"
"2017년 08월 24일","169.35","169.33","169.69","169.10","0.01%"
"2017년 08월 23일","169.34","169.96","170.25","169.18","-0.37%"
"2017년 08월 22일","169.97","170.84","171.00","169.94","-0.51%"
"2017년 08월 21일","170.84","170.88","171.03","170.46","-0.01%"
"2017년 08월 18일","170.85","171.07","171.49","170.62","-0.18%"
"2017년 08월 17일","171.15","169.74","171.18","169.56","0.85%"
"2017년 08월 16일","169.71","169.92","171.07","169.68","-0.12%"
"2017년 08월 15일","169.91","170.78","170.90","169.79","-0.52%"
"2017년 08월 14일","170.79","171.25","171.50","170.26","-0.40%"
"2017년 08월 11일","171.48","171.93","172.66","171.00","-0.37%"
"2017년 08월 10일","172.12","170.53","172.49","170.32","0.82%"
"2017년 08월 09일","170.72","168.16","170.97","167.77","1.40%"
"2017년 08월 08일","168.37","167.54","168.45","167.34","0.41%"
"2017년 08월 07일","167.69","167.54","168.12","167.21","-0.04%"
"2017년 08월 04일","167.75","167.88","168.09","167.02","-0.19%"
"2017년 08월 03일","168.07","166.96","168.13","166.84","0.60%"
"2017년 08월 02일","167.06","166.77","167.56","166.55","0.07%"
"2017년 08월 01일","166.94","166.20","167.24","165.76","0.32%"
"2017년 07월 31일","166.41","166.70","167.18","166.17","-0.31%"
"2017년 07월 28일","166.93","165.50","167.15","165.29","0.74%"
"2017년 07월 27일","165.71","164.56","165.79","164.39","0.59%"
"2017년 07월 26일","164.73","165.72","166.31","164.50","-0.71%"
"2017년 07월 25일","165.91","165.01","166.01","164.90","0.42%"
"2017년 07월 24일","165.22","165.19","165.56","164.40","-0.07%"
"2017년 07월 21일","165.34","165.67","166.27","164.95","-0.33%"
"2017년 07월 20일","165.88","166.39","166.75","165.62","-0.41%"
"2017년 07월 19일","166.56","166.62","166.81","165.67","-0.14%"
"2017년 07월 18일","166.80","166.50","167.07","165.97","0.07%"
"2017년 07월 17일","166.68","166.43","167.09","166.03","0.02%"
"2017년 07월 14일","166.64","167.57","168.05","166.09","-0.66%"
"2017년 07월 13일","167.74","167.52","168.13","167.25","0.02%"
"2017년 07월 12일","167.70","168.75","169.03","167.38","-0.73%"
"2017년 07월 11일","168.94","168.78","169.51","168.59","-0.02%"
"2017년 07월 10일","168.97","169.33","169.66","168.66","-0.32%"
"2017년 07월 07일","169.52","169.94","170.46","169.26","-0.37%"
"2017년 07월 06일","170.15","169.38","170.44","169.00","0.34%"
"2017년 07월 05일","169.57","169.00","169.94","168.70","0.21%"
"2017년 07월 04일","169.21","168.94","169.63","168.55","0.04%"
"2017년 07월 03일","169.15","168.76","169.38","168.16","0.14%"
"2017년 06월 30일","168.92","168.82","169.44","168.23","-0.07%"
"2017년 06월 29일","169.04","167.31","169.34","167.25","0.92%"
"2017년 06월 28일","167.50","167.21","168.65","167.13","0.05%"
"2017년 06월 27일","167.42","165.47","167.54","165.46","1.04%"
"2017년 06월 26일","165.69","165.77","166.52","165.31","-0.19%"
"2017년 06월 23일","166.00","166.48","167.10","165.50","-0.41%"
"2017년 06월 22일","166.69","167.29","167.52","166.40","-0.43%"
"2017년 06월 21일","167.41","167.05","167.78","166.75","0.11%"
"2017년 06월 20일","167.22","166.51","167.44","166.09","0.32%"
"2017년 06월 19일","166.69","166.13","166.85","165.63","0.19%"
"2017년 06월 16일","166.38","165.92","167.16","165.47","0.16%"
"2017년 06월 15일","166.11","164.68","166.40","164.52","0.73%"
"2017년 06월 14일","164.90","165.70","166.03","164.15","-0.58%"
"2017년 06월 13일","165.87","166.20","166.46","165.54","-0.30%"
"2017년 06월 12일","166.37","165.37","166.69","165.11","0.51%"
"2017년 06월 09일","165.53","164.81","165.65","164.44","0.33%"
"2017년 06월 08일","164.99","165.26","165.99","164.79","-0.27%"
"2017년 06월 07일","165.44","164.37","165.69","164.35","0.55%"
"2017년 06월 06일","164.53","164.19","165.15","163.97","0.10%"
"2017년 06월 05일","164.36","163.96","164.76","163.74","0.10%"
"2017년 06월 02일","164.19","164.57","165.00","163.87","-0.39%"
"2017년 06월 01일","164.83","164.26","165.32","164.08","0.26%"
"2017년 05월 31일","164.41","163.81","164.65","163.40","0.23%"
"2017년 05월 30일","164.03","163.45","164.38","163.41","0.22%"
"2017년 05월 29일","163.67","163.01","163.83","162.92","0.29%"
"2017년 05월 26일","163.20","162.92","163.67","162.50","0.06%"
"2017년 05월 25일","163.10","162.26","163.38","162.04","0.41%"
"2017년 05월 24일","162.44","163.15","163.81","162.21","-0.55%"
"2017년 05월 23일","163.34","161.84","163.50","161.74","0.79%"
"2017년 05월 22일","162.06","162.21","162.69","161.62","-0.16%"
"2017년 05월 19일","162.32","163.73","164.32","161.86","-0.97%"
"2017년 05월 18일","163.91","162.95","164.62","162.85","0.44%"
"2017년 05월 17일","163.19","161.86","163.22","161.71","0.70%"
"2017년 05월 16일","162.06","161.99","162.60","161.55","-0.09%"
"2017년 05월 15일","162.21","162.63","163.57","161.63","-0.38%"
"2017년 05월 12일","162.83","162.70","163.87","162.43","-0.03%"
"2017년 05월 11일","162.88","163.79","164.38","162.57","-0.68%"
"2017년 05월 10일","163.99","164.74","164.99","163.71","-0.56%"
"2017년 05월 09일","164.92","164.04","165.15","163.95","0.44%"
"2017년 05월 08일","164.19","164.27","164.87","163.58","-0.21%"
"2017년 05월 05일","164.53","164.52","165.44","164.35","-0.09%"
"2017년 05월 04일","164.67","164.17","164.87","163.67","0.18%"
"2017년 05월 03일","164.37","163.58","164.44","163.46","0.38%"
"2017년 05월 02일","163.75","164.80","165.01","163.28","-0.78%"
"2017년 05월 01일","165.03","164.82","165.38","164.49","-0.02%"
"2017년 04월 28일","165.06","163.86","165.56","163.51","0.61%"
"2017년 04월 27일","164.06","164.22","164.84","163.43","-0.19%"
"2017년 04월 26일","164.38","163.68","165.01","162.78","0.31%"
"2017년 04월 25일","163.88","164.60","165.25","163.17","-0.53%"
"2017년 04월 24일","164.76","164.61","165.56","163.39","-0.01%"
"2017년 04월 21일","164.77","165.17","165.75","164.45","-0.36%"
"2017년 04월 20일","165.37","165.85","166.28","164.80","-0.40%"
"2017년 04월 19일","166.04","165.79","166.28","165.09","0.01%"
"2017년 04월 18일","166.03","164.43","166.93","164.35","0.85%"
"2017년 04월 17일","164.63","164.84","165.60","164.19","-0.25%"
"2017년 04월 14일","165.05","164.69","165.90","164.56","0.08%"
"2017년 04월 13일","164.92","164.48","165.66","163.55","0.14%"
"2017년 04월 12일","164.69","166.02","166.88","164.42","-0.92%"
"2017년 04월 11일","166.22","165.40","166.85","165.07","0.34%"
"2017년 04월 10일","165.65","164.70","165.84","164.56","0.45%"
"2017년 04월 07일","164.91","163.81","165.40","163.69","0.55%"
"2017년 04월 06일","164.01","163.43","164.57","163.21","0.23%"
"2017년 04월 05일","163.64","163.12","163.80","162.71","0.17%"
"2017년 04월 04일","163.36","161.99","163.67","161.92","0.70%"
"2017년 04월 03일","162.23","161.94","162.56","161.26","-0.03%"
"2017년 03월 31일","162.28","162.16","162.87","161.83","-0.06%"
"2017년 03월 30일","162.37","161.12","162.56","160.94","0.66%"
"2017년 03월 29일","161.31","162.06","162.38","161.02","-0.59%"
"2017년 03월 28일","162.26","161.45","162.38","161.24","0.35%"
"2017년 03월 27일","161.69","162.06","162.44","160.77","-0.40%"
"2017년 03월 24일","162.34","162.85","163.38","161.53","-0.42%"
"2017년 03월 23일","163.03","162.08","163.31","162.01","0.43%"
"2017년 03월 22일","162.33","162.83","163.72","161.98","-0.45%"
"2017년 03월 21일","163.07","161.10","163.25","161.04","1.08%"
"2017년 03월 20일","161.32","163.32","163.90","160.82","-1.36%"
"2017년 03월 17일","163.54","163.43","164.38","163.16","-0.07%"
"2017년 03월 16일","163.65","163.04","164.66","162.93","0.26%"
"2017년 03월 15일","163.22","166.11","166.42","162.89","-1.85%"
"2017년 03월 14일","166.30","165.75","166.50","165.40","0.16%"
"2017년 03월 13일","166.03","166.00","166.88","165.39","-0.14%"
"2017년 03월 10일","166.26","167.64","168.18","165.92","-0.95%"
"2017년 03월 09일","167.85","166.85","168.12","166.61","0.45%"
"2017년 03월 08일","167.10","166.50","167.35","165.54","0.23%"
"2017년 03월 07일","166.71","167.29","167.93","165.98","-0.46%"
"2017년 03월 06일","167.48","166.90","168.16","166.88","0.25%"
"2017년 03월 03일","167.07","166.79","168.03","166.36","0.04%"
"2017년 03월 02일","167.01","165.48","167.28","165.42","0.80%"
"2017년 03월 01일","165.69","165.44","166.71","165.10","0.01%"
"2017년 02월 28일","165.68","164.93","165.74","163.58","0.33%"
"2017년 02월 27일","165.14","164.32","165.30","164.15","0.34%"
"2017년 02월 24일","164.58","164.78","165.29","164.02","-0.27%"
"2017년 02월 23일","165.03","165.36","166.21","164.22","-0.30%"
"2017년 02월 22일","165.53","165.80","166.59","165.21","-0.30%"
"2017년 02월 21일","166.02","166.31","167.17","165.61","-0.29%"
"2017년 02월 20일","166.51","167.36","167.71","166.24","-0.64%"
"2017년 02월 17일","167.59","166.43","167.87","166.36","0.58%"
"2017년 02월 16일","166.62","165.01","166.78","164.79","0.85%"
"2017년 02월 15일","165.22","165.63","166.88","164.71","-0.37%"
"2017년 02월 14일","165.84","166.83","167.29","165.12","-0.74%"
"2017년 02월 13일","167.07","166.52","167.93","166.46","0.23%"
"2017년 02월 10일","166.69","167.35","168.16","166.39","-0.53%"
"2017년 02월 09일","167.57","166.44","167.75","166.22","0.56%"
"2017년 02월 08일","166.64","165.89","167.08","165.77","0.33%"
"2017년 02월 07일","166.09","165.10","167.00","164.90","0.43%"
"2017년 02월 06일","165.38","165.45","166.19","164.60","-0.21%"
"2017년 02월 03일","165.73","165.99","167.40","164.84","-0.31%"
"2017년 02월 02일","166.25","167.33","167.87","165.05","-0.84%"
"2017년 02월 01일","167.66","167.10","168.47","166.83","0.19%"
"2017년 01월 31일","167.35","169.86","170.17","166.56","-1.63%"
"2017년 01월 30일","170.12","170.97","171.38","169.69","-0.69%"
"2017년 01월 27일","171.30","170.04","171.61","169.85","0.55%"
"2017년 01월 26일","170.37","168.70","170.47","167.85","0.86%"
"2017년 01월 25일","168.91","170.33","170.60","168.56","-1.00%"
"2017년 01월 24일","170.62","169.51","170.69","169.15","0.53%"
"2017년 01월 23일","169.72","170.69","170.99","169.44","-0.71%"
"2017년 01월 20일","170.94","170.80","171.51","169.85","-0.05%"
"2017년 01월 19일","171.03","172.08","172.61","170.73","-0.74%"
"2017년 01월 18일","172.30","169.14","172.38","169.08","1.74%"
"2017년 01월 17일","169.35","171.28","172.17","169.04","-1.24%"
"2017년 01월 16일","171.48","170.09","171.80","170.09","0.70%"
"2017년 01월 13일","170.28","170.43","171.41","169.81","-0.21%"
"2017년 01월 12일","170.63","171.04","171.62","169.76","-0.34%"
"2017년 01월 11일","171.22","173.40","173.68","170.56","-1.39%"
"2017년 01월 10일","173.63","173.25","173.84","172.26","0.10%"
"2017년 01월 09일","173.46","173.46","174.50","172.92","-0.13%"
"2017년 01월 06일","173.68","171.32","173.73","171.07","1.22%"
"2017년 01월 05일","171.58","172.26","173.11","171.15","-0.52%"
"2017년 01월 04일","172.48","173.14","174.06","172.08","-0.51%"
"2017년 01월 03일","173.37","173.16","174.67","172.60","0.01%"
"2017년 01월 02일","173.35","173.58","174.32","173.05","-0.28%"
"2016년 12월 30일","173.84","173.26","173.97","172.62","0.22%"
"2016년 12월 29일","173.45","173.91","174.17","173.15","-0.40%"
"2016년 12월 28일","174.15","173.47","174.60","173.18","0.26%"
"2016년 12월 27일","173.70","172.57","174.00","172.51","0.50%"
"2016년 12월 26일","172.84","172.58","173.09","172.19","0.02%"
"2016년 12월 23일","172.81","173.21","173.65","172.51","-0.35%"
"2016년 12월 22일","173.41","171.80","173.78","171.71","0.81%"
"2016년 12월 21일","172.02","171.30","172.45","171.23","0.29%"
"2016년 12월 20일","171.53","170.57","172.18","170.55","0.39%"
"2016년 12월 19일","170.86","170.24","171.45","170.01","0.23%"
"2016년 12월 16일","170.47","170.19","170.88","169.87","0.04%"
"2016년 12월 15일","170.41","170.64","171.47","169.56","-0.26%"
"2016년 12월 14일","170.85","168.47","171.02","168.31","1.28%"
"2016년 12월 13일","168.69","168.43","169.51","168.09","0.04%"
"2016년 12월 12일","168.63","169.57","170.06","168.13","-0.69%"
"2016년 12월 09일","169.80","168.74","170.11","168.55","0.47%"
"2016년 12월 08일","169.01","168.13","169.54","168.00","0.40%"
"2016년 12월 07일","168.34","170.01","170.49","168.08","-1.11%"
"2016년 12월 06일","170.23","169.39","170.95","169.28","0.36%"
"2016년 12월 05일","169.62","170.06","170.87","169.25","0.06%"
"2016년 12월 02일","169.51","169.34","170.77","168.90","-0.04%"
"2016년 12월 01일","169.57","170.74","171.31","169.15","-0.85%"
"2016년 11월 30일","171.02","169.09","171.26","168.87","1.00%"
"2016년 11월 29일","169.32","169.40","170.36","168.65","-0.18%"
"2016년 11월 28일","169.62","169.70","170.34","168.97","-0.17%"
"2016년 11월 25일","169.91","170.61","171.03","169.65","-0.54%"
"2016년 11월 24일","170.84","170.57","171.40","169.92","0.03%"
"2016년 11월 23일","170.79","169.63","171.40","169.42","0.57%"
"2016년 11월 22일","169.82","171.05","171.37","169.54","-0.82%"
"2016년 11월 21일","171.22","171.27","172.21","170.45","-0.13%"
"2016년 11월 18일","171.45","171.33","172.31","170.28","-0.06%"
"2016년 11월 17일","171.56","169.92","171.78","169.60","0.83%"
"2016년 11월 16일","170.15","170.00","171.32","169.49","-0.05%"
"2016년 11월 15일","170.23","170.52","171.11","169.60","-0.29%"
"2016년 11월 14일","170.72","170.83","172.30","170.38","-0.22%"
"2016년 11월 11일","171.09","171.25","172.16","170.14","-0.23%"
"2016년 11월 10일","171.48","170.50","171.73","168.69","0.41%"
"2016년 11월 09일","170.78","166.10","171.43","166.05","2.68%"
"2016년 11월 08일","166.33","168.26","168.62","165.97","-1.27%"
"2016년 11월 07일","168.47","168.72","169.19","168.16","-0.28%"
"2016년 11월 04일","168.94","168.95","169.78","168.38","-0.15%"
"2016년 11월 03일","169.19","169.25","169.69","167.99","-0.17%"
"2016년 11월 02일","169.47","169.11","170.51","168.73","0.08%"
"2016년 11월 01일","169.34","168.44","169.71","167.97","0.41%"
"2016년 10월 31일","168.65","169.02","169.74","168.31","-0.35%"
"2016년 10월 28일","169.25","168.88","169.63","168.49","0.08%"
"2016년 10월 27일","169.11","168.02","169.35","167.69","0.55%"
"2016년 10월 26일","168.18","166.45","168.25","166.24","0.90%"
"2016년 10월 25일","166.68","167.40","168.34","166.38","-0.56%"
"2016년 10월 24일","167.62","167.72","168.26","166.66","-0.17%"
"2016년 10월 21일","167.91","167.51","168.63","167.28","0.13%"
"2016년 10월 20일","167.69","166.10","167.91","165.86","0.85%"
"2016년 10월 19일","166.27","166.74","167.15","166.04","-0.38%"
"2016년 10월 18일","166.91","168.48","168.79","166.63","-1.06%"
"2016년 10월 17일","168.69","168.74","170.04","168.38","-0.12%"
"2016년 10월 14일","168.89","167.71","169.16","167.56","0.57%"
"2016년 10월 13일","167.93","167.34","169.25","167.14","0.25%"
"2016년 10월 12일","167.51","167.14","168.09","166.62","0.09%"
"2016년 10월 11일","167.36","165.07","167.70","164.90","1.26%"
"2016년 10월 10일","165.28","167.02","167.46","164.90","-1.17%"
"2016년 10월 07일","167.24","166.95","167.68","166.23","0.04%"
"2016년 10월 06일","167.18","166.90","167.70","166.10","0.03%"
"2016년 10월 05일","167.13","167.13","167.56","166.38","-0.14%"
"2016년 10월 04일","167.36","165.27","167.55","164.97","1.12%"
"2016년 10월 03일","165.50","164.92","165.75","164.55","0.21%"
"2016년 09월 30일","165.16","165.18","166.06","164.40","-0.13%"
"2016년 09월 29일","165.38","163.43","165.79","163.33","1.04%"
"2016년 09월 28일","163.68","164.28","164.93","163.42","-0.47%"
"2016년 09월 27일","164.45","166.12","167.04","163.96","-1.10%"
"2016년 09월 26일","166.28","165.36","166.55","165.16","0.45%"
"2016년 09월 23일","165.53","165.35","166.07","164.66","-0.01%"
"2016년 09월 22일","165.55","165.23","166.03","164.34","0.07%"
"2016년 09월 21일","165.44","167.24","168.41","164.99","-1.19%"
"2016년 09월 20일","167.44","167.63","168.25","167.15","-0.26%"
"2016년 09월 19일","167.87","168.50","168.81","167.28","-0.52%"
"2016년 09월 16일","168.74","168.35","169.14","167.57","0.11%"
"2016년 09월 15일","168.56","168.60","169.97","168.00","-0.15%"
"2016년 09월 14일","168.81","168.72","169.31","168.12","-0.05%"
"2016년 09월 13일","168.90","165.63","169.20","165.58","1.86%"
"2016년 09월 12일","165.81","166.05","167.44","165.53","-0.13%"
"2016년 09월 09일","166.03","164.70","166.15","164.09","0.72%"
"2016년 09월 08일","164.85","163.50","164.91","163.19","0.70%"
"2016년 09월 07일","163.71","163.74","164.46","162.90","-0.16%"
"2016년 09월 06일","163.98","165.25","166.08","163.63","-0.88%"
"2016년 09월 05일","165.44","166.97","167.26","165.12","-1.01%"
"2016년 09월 02일","167.12","167.43","167.97","165.90","-0.28%"
"2016년 09월 01일","167.59","166.93","168.39","166.65","0.28%"
"2016년 08월 31일","167.12","167.44","167.85","166.58","-0.33%"
"2016년 08월 30일","167.68","167.58","167.98","166.55","-0.04%"
"2016년 08월 29일","167.74","168.10","169.19","167.57","-0.30%"
"2016년 08월 26일","168.25","167.33","168.47","165.77","0.41%"
"2016년 08월 25일","167.56","168.18","168.89","167.18","-0.50%"
"2016년 08월 24일","168.40","168.51","169.47","167.87","-0.20%"
"2016년 08월 23일","168.74","168.73","168.99","167.51","-0.13%"
"2016년 08월 22일","168.96","167.65","169.56","167.47","0.76%"
"2016년 08월 19일","167.68","166.92","168.93","166.80","0.34%"
"2016년 08월 18일","167.11","166.83","167.84","166.19","0.05%"
"2016년 08월 17일","167.02","165.22","168.29","165.01","0.97%"
"2016년 08월 16일","165.41","165.22","165.65","164.26","0.01%"
"2016년 08월 15일","165.39","166.03","166.45","164.96","-0.55%"
"2016년 08월 12일","166.31","165.44","166.71","165.33","0.40%"
"2016년 08월 11일","165.65","164.89","166.29","164.71","0.28%"
"2016년 08월 10일","165.18","165.46","165.97","164.18","-0.33%"
"2016년 08월 09일","165.73","166.07","166.88","165.14","-0.32%"
"2016년 08월 08일","166.26","167.40","167.88","165.90","-0.77%"
"2016년 08월 05일","167.55","167.44","167.76","166.60","-0.10%"
"2016년 08월 04일","167.72","168.16","168.48","167.19","-0.39%"
"2016년 08월 03일","168.37","167.52","169.00","167.31","0.37%"
"2016년 08월 02일","167.75","166.59","167.92","166.28","0.55%"
"2016년 08월 01일","166.84","167.30","168.11","165.88","-0.44%"
"2016년 07월 29일","167.57","168.78","169.22","167.30","-0.83%"
"2016년 07월 28일","168.97","169.46","169.67","168.46","-0.41%"
"2016년 07월 27일","169.66","170.25","170.58","169.44","-0.51%"
"2016년 07월 26일","170.53","170.85","171.44","169.79","-0.31%"
"2016년 07월 25일","171.06","169.90","171.32","169.67","0.55%"
"2016년 07월 22일","170.12","170.27","170.92","169.62","-0.21%"
"2016년 07월 21일","170.48","170.90","171.32","169.85","-0.43%"
"2016년 07월 20일","171.21","170.21","171.31","170.03","0.45%"
"2016년 07월 19일","170.44","169.04","170.71","168.97","0.66%"
"2016년 07월 18일","169.32","169.83","170.34","169.01","-0.53%"
"2016년 07월 15일","170.22","169.16","170.28","168.91","0.45%"
"2016년 07월 14일","169.45","171.15","171.82","168.86","-1.13%"
"2016년 07월 13일","171.38","170.72","171.94","170.48","0.23%"
"2016년 07월 12일","170.99","171.74","172.48","170.48","-0.55%"
"2016년 07월 11일","171.94","171.76","172.34","171.11","0.02%"
"2016년 07월 08일","171.91","173.16","173.96","171.43","-0.84%"
"2016년 07월 07일","173.37","173.01","173.65","172.27","0.08%"
"2016년 07월 06일","173.24","173.30","174.85","172.88","-0.16%"
"2016년 07월 05일","173.52","172.58","173.75","172.31","0.38%"
"2016년 07월 04일","172.86","172.87","173.43","171.70","0.04%"
"2016년 07월 01일","172.79","173.08","173.62","171.62","-0.32%"
"2016년 06월 30일","173.34","173.73","174.21","172.43","-0.34%"
"2016년 06월 29일","173.93","175.32","176.18","173.52","-0.92%"
"2016년 06월 28일","175.55","177.19","178.32","175.23","-1.09%"
"2016년 06월 27일","177.49","176.70","179.56","176.69","0.28%"
"2016년 06월 24일","176.99","173.35","178.88","173.19","1.96%"
"2016년 06월 23일","173.59","174.51","175.54","173.25","-0.65%"
"2016년 06월 22일","174.73","174.80","175.88","174.03","-0.18%"
"2016년 06월 21일","175.04","176.15","177.01","174.66","-0.75%"
"2016년 06월 20일","176.36","177.38","177.61","175.59","-0.73%"
"2016년 06월 17일","177.66","177.68","178.93","176.86","-0.13%"
"2016년 06월 16일","177.89","177.34","178.92","177.15","0.15%"
"2016년 06월 15일","177.63","178.08","179.06","176.90","-0.39%"
"2016년 06월 14일","178.33","177.79","179.32","177.51","0.17%"
"2016년 06월 13일","178.03","178.24","179.09","177.22","-0.29%"
"2016년 06월 10일","178.54","176.39","178.75","176.18","1.05%"
"2016년 06월 09일","176.68","175.67","177.20","175.25","0.45%"
"2016년 06월 08일","175.89","175.74","176.53","175.00","-0.03%"
"2016년 06월 07일","175.95","176.91","177.72","175.30","-0.69%"
"2016년 06월 06일","177.18","177.27","178.11","176.64","-0.03%"
"2016년 06월 03일","177.24","180.01","180.95","176.98","-1.67%"
"2016년 06월 02일","180.25","181.19","181.81","179.87","-0.61%"
"2016년 06월 01일","181.35","180.44","181.85","180.27","0.34%"
"2016년 05월 31일","180.73","181.76","182.52","180.24","-0.71%"
"2016년 05월 30일","182.03","180.59","182.10","180.52","0.71%"
"2016년 05월 27일","180.74","179.77","180.93","179.28","0.43%"
"2016년 05월 26일","179.97","180.11","180.97","178.87","-0.19%"
"2016년 05월 25일","180.32","180.95","181.69","179.58","-0.49%"
"2016년 05월 24일","181.21","180.22","182.38","180.11","0.40%"
"2016년 05월 23일","180.49","181.69","181.96","180.17","-0.35%"
"2016년 05월 20일","181.12","181.14","182.28","180.84","-0.14%"
"2016년 05월 19일","181.38","181.76","182.44","181.05","-0.30%"
"2016년 05월 18일","181.92","180.30","182.53","179.92","0.76%"
"2016년 05월 17일","180.55","180.44","180.83","179.50","-0.07%"
"2016년 05월 16일","180.67","179.89","181.08","179.68","0.28%"
"2016년 05월 13일","180.16","179.34","180.81","178.60","0.32%"
"2016년 05월 12일","179.59","179.30","179.91","178.38","0.03%"
"2016년 05월 11일","179.54","179.34","180.17","178.56","-0.06%"
"2016년 05월 10일","179.64","180.11","180.61","179.28","-0.42%"
"2016년 05월 09일","180.39","179.71","180.98","178.64","0.28%"
"2016년 05월 06일","179.89","179.37","180.94","179.13","0.17%"
"2016년 05월 05일","179.58","179.49","180.14","178.72","-0.07%"
"2016년 05월 04일","179.70","177.18","179.86","176.92","1.27%"
"2016년 05월 03일","177.44","175.43","177.55","174.90","1.02%"
"2016년 05월 02일","175.64","176.71","177.16","175.37","-0.67%"
"2016년 04월 29일","176.83","175.40","177.49","174.88","0.66%"
"2016년 04월 28일","175.67","176.73","177.15","175.16","-0.70%"
"2016년 04월 27일","176.91","176.54","177.82","175.72","0.08%"
"2016년 04월 26일","176.77","177.06","177.55","176.29","-0.30%"
"2016년 04월 25일","177.30","176.64","177.39","176.22","0.23%"
"2016년 04월 22일","176.90","175.86","177.09","175.46","0.46%"
"2016년 04월 21일","176.09","174.91","176.31","174.62","0.50%"
"2016년 04월 20일","175.21","174.59","176.01","174.30","0.22%"
"2016년 04월 19일","174.82","176.50","177.03","173.77","-1.08%"
"2016년 04월 18일","176.72","176.90","178.20","176.10","-0.23%"
"2016년 04월 15일","177.13","177.72","178.41","176.49","-0.47%"
"2016년 04월 14일","177.97","176.68","178.94","176.56","0.58%"
"2016년 04월 13일","176.94","176.72","177.67","176.37","0.01%"
"2016년 04월 12일","176.92","176.74","177.79","176.49","0.02%"
"2016년 04월 11일","176.89","177.81","178.79","176.46","-0.69%"
"2016년 04월 08일","178.12","179.32","180.12","177.10","-0.82%"
"2016년 04월 07일","179.60","178.11","179.79","177.44","0.70%"
"2016년 04월 06일","178.35","179.04","179.39","177.83","-0.48%"
"2016년 04월 05일","179.21","177.66","179.53","177.37","0.77%"
"2016년 04월 04일","177.84","177.00","178.02","176.64","0.37%"
